PID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
7055,-15.848155,-15.222116,-15.974632,-16.375124,-16.267235,-14.514656,-14.235791,-14.514398,-12.224468,-12.476167,-13.690432,-13.16742,-14.812199,-13.088046,-18.085272,-20.464603,-19.44162,-16.971172,-15.161041,-14.50326,-14.832989,-15.464278,-15.454506,-14.163356,-13.203976,-13.48783,-12.258228,-17.6944,-16.41499,-22.280846,-21.657202,-20.781813,-20.578033,-20.863668,-19.472818,-17.25518
7056,-22.486732,-21.767784,-15.215057,-15.793491,-16.694942,-15.665606,-15.293306,-15.365215,-14.752125,-12.668409,-19.147617,-21.544474,-19.470055,-19.109646,-14.842356,-15.686505,-16.350403,-14.870332,-15.326387,-15.153319,-13.257751,-14.625183,-20.432896,-22.879723,-19.950867,-20.298534,-14.892923,-15.721088,-16.368992,-14.297012,-15.454737,-14.833755,-13.61582,-15.225155,-20.904833,-21.445251
7057,-14.732702,-15.688806,-12.813292,-13.870297,-13.776125,-14.533466,-15.408706,-16.825434,-13.648023,-13.553467,-13.075106,-13.436787,-13.395109,-13.891333,-13.290356,-13.566327,-13.565145,-13.190774,-13.512222,-14.435228,-14.201036,-14.096365,-14.845705,-12.677306,-12.452814,-12.260202,-13.677201,-14.276651,-14.499878,-14.214041,-14.578357,-16.571156,-13.667919,-13.183011,-14.025516,-13.977227
7058,-13.09401,-13.144284,-12.729389,-12.598301,-12.8626175,-13.259311,-13.082546,-12.96644,-12.510663,-12.265887,-12.721797,-12.64471,-12.617081,-12.598305,-12.9691305,-12.268599,-12.371113,-12.411083,-12.724936,-12.430482,-12.340518,-12.112328,-13.002819,-12.240917,-13.116368,-12.917406,-12.536186,-12.415055,-12.59129,-12.292643,-12.855989,-12.815214,-12.390829,-12.302397,-12.466622,-12.751508
7059,-16.631659,-16.565592,-14.030896,-15.145111,-14.823378,-18.39009,-20.376139,-20.652584,-15.653609,-16.121584,-15.514275,-15.639733,-14.664569,-15.274368,-14.683037,-17.07883,-20.685808,-15.463785,-14.691406,-14.950391,-15.1030245,-15.409044,-15.702482,-14.104928,-13.813541,-13.575479,-16.477745,-22.133799,-22.368614,-22.129984,-21.338224,-21.692152,-17.374674,-14.577388,-15.174279,-15.878288
7060,-12.691603,-13.144421,-12.752682,-12.847978,-12.887806,-12.852377,-13.227387,-13.298792,-12.30868,-12.422143,-12.224675,-12.797236,-12.350539,-12.5606165,-12.059474,-11.8232155,-12.249033,-12.456126,-13.008202,-13.045189,-12.813677,-12.48475,-12.899017,-12.0407715,-12.544593,-12.552691,-12.290989,-12.14486,-12.3093815,-12.497438,-12.526495,-13.072485,-12.23843,-12.430555,-12.707805,-12.832866
7061,-13.0220995,-12.861648,-12.828329,-12.504505,-12.938799,-13.252908,-13.274731,-12.978887,-11.989168,-12.414927,-12.781546,-12.466751,-12.672575,-12.913509,-12.177568,-12.110892,-12.670655,-12.616938,-12.717815,-12.2407255,-12.446707,-12.122503,-12.477403,-12.270557,-12.993087,-12.591923,-12.240868,-12.269774,-12.543308,-12.153545,-12.944582,-12.878013,-12.4275875,-12.395527,-12.436166,-12.489972
7062,-16.290434,-16.296368,-13.754177,-14.943836,-13.527694,-19.154247,-18.885983,-19.008995,-14.595386,-15.72515,-15.333277,-14.933392,-14.794403,-14.823534,-14.672299,-17.324614,-19.516348,-14.283207,-14.8804,-15.072212,-14.8835945,-15.472302,-15.327618,-13.93203,-13.390331,-13.228687,-14.503842,-21.794317,-22.192858,-20.178053,-21.72917,-21.835123,-15.270752,-14.516726,-15.001036,-15.138142
7063,-16.766201,-15.3448925,-12.968609,-14.635977,-14.527725,-17.477169,-20.802845,-20.843328,-16.691792,-16.74736,-15.647329,-15.913706,-14.236926,-15.791517,-15.328253,-17.29594,-21.435776,-14.953316,-15.0173,-16.815727,-15.230932,-16.151522,-15.706134,-14.262888,-14.2591715,-12.591646,-18.986704,-21.704233,-21.894417,-21.52647,-20.860687,-20.604809,-17.337532,-14.318777,-15.211365,-15.953842
7064,-16.336048,-16.13456,-14.278451,-15.147938,-15.040131,-18.227173,-20.324722,-20.803543,-15.964882,-17.111765,-15.570153,-15.764566,-14.8270645,-15.542318,-14.916921,-16.195065,-19.514767,-15.544539,-15.010288,-15.022577,-15.560574,-15.634558,-15.813714,-14.2771225,-14.178831,-14.482316,-17.196943,-22.421244,-22.574808,-22.52115,-21.450512,-21.838493,-20.187561,-16.594574,-15.598133,-15.647178
7065,-19.813377,-18.64804,-20.414219,-15.215786,-15.138687,-16.47159,-16.537106,-15.389996,-14.110515,-14.546441,-12.971225,-14.309234,-20.870354,-18.893345,-19.753597,-15.498245,-14.949116,-15.0009,-16.93926,-15.0093355,-15.072336,-15.142011,-13.348976,-15.286253,-19.374523,-19.203236,-19.63319,-18.667423,-14.617771,-14.953737,-15.852034,-14.534885,-14.22278,-14.47086,-13.578846,-13.915901
7066,-14.28306,-14.122118,-14.096329,-14.325533,-14.671623,-14.393457,-15.253763,-15.36643,-13.797486,-14.419666,-13.900778,-13.727125,-13.316488,-13.631369,-12.545744,-12.912079,-13.15337,-13.222551,-13.150273,-13.841388,-12.861937,-13.718922,-14.066961,-13.456179,-13.676092,-13.799418,-13.94643,-13.653162,-13.295763,-12.685537,-13.158156,-14.194172,-12.977175,-13.124042,-13.58271,-14.710801
7067,-13.510443,-13.311631,-12.748685,-12.961068,-12.595302,-12.620892,-13.542722,-13.6112175,-12.319701,-12.435242,-12.262662,-12.701431,-12.423563,-12.619648,-12.028909,-12.0128565,-12.268424,-12.765146,-13.402559,-12.867639,-12.763124,-12.483263,-12.553207,-12.3307,-12.693708,-12.780806,-12.573656,-12.265878,-12.295816,-12.642029,-12.879899,-13.024235,-12.24263,-12.550816,-12.523896,-12.761593
7068,-16.435505,-16.182795,-15.512606,-16.013777,-16.216461,-15.3863,-15.723152,-15.467075,-14.26342,-15.362984,-21.664135,-18.014942,-16.011904,-15.981349,-15.20293,-15.904095,-14.696231,-14.775029,-14.89871,-13.979418,-14.446142,-19.705713,-21.808374,-18.919868,-15.497884,-16.451908,-15.727511,-16.308071,-15.240792,-14.886546,-13.9216795,-13.631163,-23.023216,-20.370825,-22.553234,-20.478277
7069,-16.19236,-16.477928,-16.948433,-16.801264,-15.80772,-16.554564,-13.701342,-14.062265,-18.456524,-20.77063,-15.126372,-16.107231,-15.986403,-15.994026,-15.649963,-15.0421505,-14.412561,-12.076306,-13.93179,-13.417955,-15.900848,-15.336582,-19.471626,-15.562088,-15.673322,-17.12887,-19.835567,-22.025854,-22.69703,-22.523155,-21.89782,-22.856758,-22.199419,-19.714954,-21.414616,-16.723343
7070,-17.1027,-17.086254,-14.823811,-14.612641,-14.701332,-14.307547,-14.029032,-14.282874,-13.458103,-12.44994,-14.282496,-16.595745,-16.85683,-16.66679,-14.798372,-13.912312,-14.439327,-14.230303,-14.2754345,-14.235555,-13.714167,-12.49876,-14.624759,-16.335789,-17.522797,-17.620586,-15.1975765,-14.523559,-14.467169,-14.076461,-13.758383,-14.104039,-13.087771,-12.887127,-16.519413,-16.581642
7071,-16.092537,-16.233894,-16.808075,-16.986366,-15.783002,-16.782368,-13.411439,-13.183737,-18.516111,-21.342571,-14.956839,-15.588054,-16.177868,-16.651083,-16.15356,-15.036152,-14.554298,-11.831152,-13.508571,-12.518948,-15.502734,-15.137068,-18.336746,-15.724653,-14.998712,-16.682232,-20.521835,-22.509045,-23.283644,-23.18184,-22.33281,-23.556658,-23.051304,-20.335245,-22.339764,-16.423351
7072,-16.21167,-15.90111,-16.017788,-14.480192,-15.528544,-14.971099,-17.917536,-18.430866,-19.322935,-16.087292,-15.83399,-15.773907,-15.145128,-15.880603,-14.824917,-14.896122,-18.672106,-19.579784,-15.779568,-15.844013,-15.868996,-15.142955,-15.606377,-14.340809,-14.912129,-15.327133,-13.612026,-22.22762,-22.611973,-22.681265,-22.202766,-22.923992,-21.13349,-20.751957,-17.767849,-15.658148
7073,-16.110037,-16.345936,-13.6825485,-14.999596,-13.535262,-21.275719,-19.03544,-19.185192,-15.155182,-16.159552,-15.472343,-14.720942,-15.033694,-15.295944,-14.384393,-17.163622,-19.545763,-14.613033,-15.325322,-15.73058,-15.585922,-16.291765,-15.382991,-13.945614,-12.689401,-14.101211,-15.724568,-22.205946,-22.38924,-22.343002,-21.778908,-21.850426,-17.840494,-15.273987,-15.148748,-15.647358
7074,-15.693186,-14.727558,-15.445643,-15.710282,-15.646799,-15.920492,-13.730743,-14.163533,-13.137694,-13.772621,-14.10113,-15.579986,-18.876156,-18.143078,-16.443314,-13.885074,-14.363666,-14.523409,-15.877589,-14.661743,-14.848281,-14.570225,-14.573206,-14.341346,-16.016056,-16.2273,-15.709238,-16.121223,-16.678707,-16.197903,-17.805416,-17.373028,-16.381132,-19.901192,-19.945642,-20.099714
7075,-16.691608,-15.9372015,-13.789919,-14.612051,-14.995331,-17.792427,-19.586674,-18.603443,-14.887629,-16.656517,-14.662175,-14.804141,-14.205997,-14.466646,-14.320842,-14.627756,-17.584896,-16.704254,-14.256418,-13.729561,-14.141023,-14.372156,-14.842906,-13.784086,-14.812456,-14.287273,-16.969053,-17.931967,-18.316784,-17.819042,-19.501644,-17.662983,-17.13174,-17.603123,-14.389343,-14.616045
7076,-16.007717,-15.800686,-15.115931,-14.532821,-14.925631,-16.554132,-20.021938,-20.50663,-17.428558,-15.132029,-15.27108,-15.41229,-13.8215,-14.963711,-14.340212,-13.65427,-18.328466,-16.43531,-14.639497,-14.778921,-15.312181,-15.006701,-15.260637,-13.724877,-14.518442,-14.479771,-13.908495,-21.994514,-22.149208,-22.133583,-19.431541,-19.859535,-20.763802,-17.287445,-15.17153,-15.079739
7077,-15.207132,-15.752994,-15.661304,-15.404839,-14.599783,-13.645338,-15.146545,-14.253317,-12.136236,-11.996984,-13.704664,-14.129959,-19.470669,-18.74385,-17.958351,-16.399216,-16.570166,-14.860085,-15.068879,-14.654542,-14.08563,-13.880013,-13.859604,-14.639427,-14.868461,-17.747906,-15.566078,-17.876068,-19.65532,-19.574368,-21.058876,-19.616592,-19.324593,-18.809526,-19.607117,-19.489676
7078,-15.564215,-15.786328,-16.21883,-15.97077,-15.805331,-16.25551,-13.48523,-13.809481,-18.273108,-19.548573,-15.342953,-14.553774,-15.06947,-15.454041,-15.580015,-14.552464,-13.937544,-12.663608,-14.342283,-13.984076,-15.556249,-14.784328,-19.664537,-15.419307,-15.539766,-18.077486,-19.683502,-20.654829,-20.969427,-21.262936,-20.8949,-21.942265,-21.233446,-20.210772,-17.90094,-16.18657
7079,-16.761505,-17.031864,-17.518517,-14.313507,-16.376616,-15.456064,-15.632593,-16.439302,-19.218716,-18.865757,-14.348923,-15.799645,-16.853859,-16.998434,-15.19993,-15.331497,-14.720301,-12.424976,-13.51355,-12.881288,-17.163406,-14.146995,-15.534559,-14.119758,-15.980144,-16.004831,-15.609543,-15.768265,-21.956675,-21.962664,-21.583282,-22.400036,-21.57365,-21.038523,-18.92036,-15.569994
7080,-15.738661,-15.006918,-15.81746,-16.260012,-16.32325,-14.993378,-14.608798,-14.326122,-12.448312,-12.523328,-13.347197,-13.392262,-15.315058,-14.750766,-19.698122,-20.250376,-16.913536,-15.673303,-15.121811,-14.79144,-15.123131,-15.075691,-15.253332,-13.913776,-12.869818,-12.845758,-12.352185,-18.797953,-18.381945,-21.880268,-21.376505,-20.272654,-19.175375,-20.72044,-20.61617,-19.029863
7081,-15.647421,-15.455552,-13.714117,-14.478431,-14.600092,-14.687476,-17.288626,-17.528973,-14.762317,-14.642801,-14.279653,-14.231062,-13.597344,-13.805915,-13.049931,-14.017078,-16.03476,-14.8153,-14.400959,-14.531414,-14.505668,-14.753778,-15.052315,-13.922722,-13.6013775,-13.796734,-13.19212,-16.202957,-17.315832,-17.286257,-17.517754,-17.83201,-16.97388,-15.124294,-14.771829,-14.865035
7082,-19.627064,-18.914295,-15.071791,-15.332647,-16.02436,-15.39386,-15.213435,-15.076431,-13.905612,-12.269485,-17.184498,-19.47168,-17.328781,-16.567009,-14.26185,-14.996256,-16.145935,-15.60404,-14.90122,-15.256356,-13.942015,-13.29847,-18.02512,-21.575897,-16.77901,-17.849642,-14.384098,-14.880857,-15.153599,-14.240545,-14.943479,-14.534712,-13.029022,-14.950893,-19.577934,-20.96262
7083,-12.459303,-12.443822,-12.648477,-12.6400585,-12.603094,-12.641584,-12.899685,-12.611453,-12.158665,-12.109374,-11.880554,-12.511491,-12.271959,-11.951632,-11.972828,-11.969627,-12.10279,-12.366375,-12.547949,-12.513623,-12.5844345,-12.586873,-12.637102,-11.91757,-12.128969,-12.712899,-12.472148,-12.437792,-12.257777,-12.232925,-12.415651,-12.566988,-11.956158,-12.32406,-12.454462,-12.706189
7084,-16.232498,-15.588269,-15.624727,-14.746351,-15.107022,-14.384935,-14.394365,-14.489031,-13.347742,-12.875864,-13.949673,-12.947277,-15.378262,-16.236935,-19.248812,-18.180649,-16.50726,-15.265167,-15.009603,-14.578952,-14.521934,-14.286165,-14.598952,-13.281832,-13.823632,-14.136038,-13.185251,-16.98577,-20.391481,-21.224146,-20.445198,-19.160337,-16.497723,-16.115005,-16.668491,-16.747751
7085,-15.904575,-15.1553,-15.946813,-16.313072,-16.177084,-14.075032,-13.7944565,-14.290398,-12.600584,-11.474887,-12.325388,-12.771051,-12.412987,-13.089132,-19.453886,-20.363522,-19.080048,-16.303015,-14.805478,-14.465525,-14.667092,-15.069266,-15.099383,-13.584857,-12.47542,-13.27114,-12.037969,-15.822548,-14.542956,-22.151049,-21.483686,-20.504217,-20.468359,-20.560623,-19.528486,-16.151808
7086,-15.89082,-16.050661,-14.365588,-14.7261,-14.781999,-18.066166,-20.246124,-20.617277,-16.635511,-16.42999,-16.038054,-16.143892,-14.469104,-15.598875,-15.122262,-15.168008,-18.258595,-15.107378,-14.850317,-14.888437,-15.859875,-15.485034,-16.333597,-14.566458,-15.583027,-16.007046,-18.06525,-22.92694,-23.125917,-22.308334,-22.192213,-22.8547,-17.574732,-16.000437,-15.847996,-15.445953
7087,-13.031908,-12.930353,-12.708684,-12.762258,-12.750326,-12.871869,-12.826446,-13.258141,-12.215839,-12.272282,-11.983864,-12.350591,-12.076464,-12.511162,-11.854187,-11.785092,-12.020405,-12.182963,-12.667784,-12.5048275,-12.593782,-12.22221,-12.780759,-12.094795,-12.522206,-12.780216,-12.158522,-12.382601,-12.315541,-12.399479,-12.669717,-13.024582,-11.997919,-12.13699,-12.473764,-12.68744
7088,-15.3291855,-15.19585,-15.898151,-16.502604,-15.213182,-15.500187,-15.935875,-15.225475,-17.117954,-21.491291,-17.981552,-14.953517,-15.55308,-15.468195,-15.400348,-14.183287,-13.768528,-11.974733,-13.573953,-13.107371,-16.70571,-15.3214655,-19.236073,-17.000057,-18.19084,-19.877836,-19.324604,-21.642666,-22.044159,-21.725084,-22.168818,-22.944109,-22.403166,-22.463177,-19.892242,-21.51027
7089,-14.147214,-14.368261,-13.5540905,-14.0350485,-12.924251,-14.278734,-14.418486,-14.759683,-13.180813,-13.337263,-13.275142,-13.405375,-13.012049,-13.423033,-12.923492,-12.620679,-13.236437,-13.162266,-13.385174,-13.218551,-13.192783,-13.140207,-13.58843,-12.939774,-13.304514,-13.402718,-12.69915,-13.28684,-13.65016,-13.708084,-13.955932,-14.348144,-13.4938545,-13.374127,-13.4232435,-13.756067
7090,-15.86135,-15.581209,-14.944378,-14.293438,-15.161766,-15.410427,-20.65068,-20.422916,-18.92802,-18.71303,-14.746038,-15.41953,-14.998901,-15.443029,-14.560341,-12.489054,-14.613205,-18.429565,-20.297848,-20.782047,-19.118938,-13.717144,-16.766525,-14.711008,-14.693596,-14.440098,-13.442042,-19.540398,-22.162071,-22.247295,-21.7553,-22.773922,-19.275772,-21.26292,-19.707382,-14.699158
7091,-14.572481,-15.374914,-14.088182,-14.59254,-13.447571,-13.797583,-13.942152,-14.448746,-13.214867,-12.967262,-12.332336,-13.035121,-12.185499,-12.636983,-12.497659,-14.182407,-15.775747,-14.098278,-13.858013,-14.360879,-14.348642,-14.59948,-14.269058,-13.191902,-12.768981,-12.050055,-12.451034,-17.534912,-19.610199,-17.744835,-17.488491,-17.914291,-15.42022,-15.039201,-14.729891,-14.666561
7092,-16.397717,-16.843899,-17.279242,-14.493263,-16.287777,-15.147711,-15.2807865,-15.469483,-18.537601,-15.967465,-14.735033,-15.747044,-16.937996,-16.967445,-15.402409,-15.114321,-14.585171,-12.60496,-13.2760105,-12.800998,-16.510567,-15.208139,-15.783029,-13.825568,-15.45824,-15.731498,-15.06857,-15.039986,-21.372576,-21.04225,-21.102163,-22.495453,-20.241062,-20.746956,-18.02867,-15.779614
7093,-13.864951,-13.850775,-13.1918545,-13.371812,-13.458572,-12.313499,-14.293829,-13.849443,-12.704587,-12.580327,-12.439749,-12.790216,-12.163124,-12.236122,-12.352108,-12.281855,-13.229176,-13.323665,-13.029732,-13.023957,-13.005754,-13.224127,-13.492371,-12.692288,-12.869604,-12.70157,-11.845629,-13.473351,-13.374124,-13.373306,-13.814539,-13.6674795,-13.126973,-13.483934,-13.194309,-13.350059
7094,-15.572226,-15.201506,-15.696544,-16.321894,-15.7971325,-14.965527,-14.604287,-14.320896,-12.814918,-12.150543,-14.078575,-12.444878,-17.836414,-17.795107,-18.58837,-18.079123,-15.871584,-14.692717,-15.067295,-14.402491,-14.850254,-14.200176,-14.307604,-13.0483,-13.155571,-12.808227,-12.528342,-18.621601,-21.185577,-21.223217,-23.153625,-20.879402,-20.57162,-20.512657,-20.146145,-18.317053
7095,-16.871973,-15.93752,-16.193687,-16.734247,-17.18343,-16.44843,-14.543947,-15.572343,-13.856507,-12.364494,-13.932959,-18.465359,-24.02248,-20.392185,-19.893642,-15.699957,-15.220615,-15.550831,-17.38351,-15.505503,-15.277365,-14.857931,-14.634543,-13.484365,-15.613417,-16.80655,-19.010529,-23.131891,-23.556368,-23.85931,-26.90038,-22.294636,-23.762695,-21.896431,-21.795315,-21.987156
7096,-16.243868,-16.636522,-13.670176,-15.225863,-14.774127,-20.996592,-17.444525,-18.42958,-14.58511,-15.908261,-15.662701,-14.729046,-14.928011,-15.358858,-14.502639,-18.783485,-19.401773,-14.559878,-15.130693,-15.559344,-15.864444,-16.196205,-15.8222275,-14.179573,-13.774529,-15.761099,-15.92895,-22.230108,-23.099007,-23.031168,-20.64104,-21.006985,-21.238281,-16.295282,-15.788182,-15.624255
7097,-16.71529,-16.697254,-13.675361,-14.860548,-15.022948,-18.314802,-18.427452,-17.996067,-14.206444,-15.521917,-15.046864,-14.847544,-14.948581,-15.065678,-14.209785,-16.883337,-20.233585,-13.941332,-15.275842,-16.049862,-15.278624,-15.720942,-15.074957,-14.064602,-13.125076,-14.255972,-15.80219,-21.853756,-21.988205,-21.76741,-19.60063,-19.6609,-19.230202,-14.758589,-15.329103,-15.564075
7098,-13.421754,-12.609276,-12.851073,-12.592954,-12.897887,-13.296412,-13.522472,-12.844685,-12.27385,-12.541239,-12.872406,-12.735584,-12.945705,-12.335011,-12.127001,-12.239634,-12.71711,-12.727034,-13.247104,-12.167027,-12.120934,-12.616317,-12.577967,-12.396799,-13.439518,-12.238613,-12.300581,-12.467464,-12.723099,-12.25301,-13.282428,-12.6443405,-12.689906,-12.558903,-12.725564,-12.838917
7099,-15.3455925,-14.701037,-15.543896,-15.629421,-15.489206,-14.367003,-13.952727,-13.911624,-12.698045,-13.07166,-13.921085,-13.6702,-14.356733,-13.317474,-16.377674,-17.869215,-16.816324,-15.58112,-14.697649,-14.13431,-14.721354,-14.847922,-15.152552,-13.890743,-12.881331,-13.291542,-12.746061,-16.984509,-18.131813,-19.150389,-19.156893,-18.44456,-17.444103,-18.607285,-18.25592,-16.756067
7100,-16.231134,-15.545431,-14.409712,-14.565143,-14.741735,-13.208101,-18.764538,-19.166649,-18.723934,-14.479938,-14.998943,-15.998785,-14.2304945,-14.341629,-14.571539,-13.63678,-16.823208,-19.461197,-13.34523,-13.560964,-13.46002,-14.592827,-14.914984,-13.529244,-14.358608,-15.438393,-14.52979,-17.761143,-18.755476,-19.074322,-20.043129,-19.234112,-18.332611,-19.292553,-14.116754,-14.732394
7101,-14.799538,-14.477737,-13.602404,-14.319613,-13.971714,-15.426832,-15.242734,-15.818638,-13.626121,-13.544976,-13.447189,-13.513341,-13.03732,-13.61813,-13.341623,-14.2534,-14.691274,-13.838161,-13.5616455,-13.80056,-14.047499,-13.702456,-14.697811,-13.370834,-13.307018,-14.241896,-13.895338,-14.737732,-14.726683,-14.987388,-15.338823,-15.928116,-14.301735,-14.607111,-14.271939,-14.056114
7102,-16.948957,-15.793892,-16.302378,-17.110195,-16.20741,-16.787243,-14.989084,-14.791367,-12.470453,-13.354426,-18.0964,-20.453764,-21.80111,-19.578655,-15.600489,-15.026644,-15.806514,-15.59175,-15.859867,-15.127239,-14.195061,-13.280794,-13.63611,-15.167221,-16.365532,-17.314445,-18.081732,-22.834404,-23.27273,-23.454468,-25.545872,-22.130177,-23.26739,-22.3256,-21.744976,-21.769293
7103,-16.506588,-16.50532,-14.209262,-15.154353,-14.977236,-19.357239,-20.750086,-21.019634,-15.851782,-16.157322,-15.960142,-15.342588,-15.181655,-15.136776,-14.811429,-18.072445,-21.002504,-14.840811,-14.897809,-15.377272,-15.488607,-15.866809,-16.013716,-14.583641,-13.594086,-15.606863,-14.509727,-22.692005,-23.034513,-23.033543,-22.826555,-23.17488,-21.28395,-21.133001,-16.762821,-15.604616
7104,-14.990474,-14.297437,-14.114137,-14.093437,-13.8410425,-13.466787,-16.811737,-16.178482,-15.025713,-13.969498,-14.010968,-14.423548,-13.766199,-13.324263,-13.479193,-12.974382,-14.492689,-15.006559,-13.878807,-13.654136,-13.255874,-13.330641,-13.792259,-13.550052,-13.766426,-13.860476,-13.493107,-15.033291,-15.009705,-15.142067,-15.549656,-15.230522,-14.75668,-14.884764,-14.515885,-14.316383
7105,-16.0627,-16.199749,-14.958659,-16.02288,-16.651484,-14.974884,-15.554714,-15.498062,-13.909052,-13.00179,-19.136162,-20.426308,-16.201084,-15.833148,-14.586602,-15.252696,-15.850587,-14.385958,-14.878541,-15.109901,-12.956982,-15.717431,-20.548347,-20.503586,-15.138889,-16.098665,-14.742761,-15.342215,-15.219579,-14.227192,-14.396266,-14.0786915,-12.793908,-18.959745,-20.528849,-19.806515
